,ID,nome,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
7063,0678,Anderson Leopoldo de Barbosa Banhos,Masculino,34,Branco,Ensino Superior,ES,9,Operacoes,Analista Pleno
7064,1500,Xilena Olivia de Farias,Feminino,32,Branco,Ensino Superior,RR,6,Administrativo,Diretor
7065,BF7A,Frederico Mario de Leite,Masculino,18,Pardo,Pos graduacao,AM,,Desenvolvimento de Produtos,Gerente
7066,CD19,Adonis Groca,Masculino,19,Pardo,Ensino Superior,MS,,Administrativo,Gerente
7067,15C6,Daniel Ederson dos Santos,Masculino,32,Pardo,Ensino Superior,MS,3,Administrativo,Analista Senior
7068,CDDE,Israel Avelino de Salgado Shiyageso Junior,Masculino,26,Pardo,Ensino Superior,RS,9,Marketing,Analista Junior
7069,9253,Jackson Cleber Lopes de Noronha,Masculino,25,Branco,Ensino Superior,SP,2,Administrativo,Diretor
7070,B130,Caio de Barboza,Masculino,31,Branco,Ensino Superior,PB,9,Desenvolvimento de Produtos,Analista Junior
7071,F1E1,Carolina Oirner,Feminino,41,Branco,Ensino Medio,SP,8,Compras,Analista Pleno
7072,3B3C,Diogo Joaquim Inio,Masculino,33,Branco,Ensino Superior,SP,2,Recursos Humanos,Analista Senior
7073,668C,Emilio Jaziel Mianan dos Santos de Palhares,Masculino,25,Pardo,Ensino Medio,MG,5,Recursos Humanos,Analista Pleno
7074,DA04,Tabata Kelly do Vale,Feminino,22,Branco,Ensino Superior,RJ,8,Recursos Humanos,Analista Pleno
7075,41A0,Alessandre Martinho de Barbosa,Masculino,,Pardo,Mestrado,PA,4,TI,Estagiario
7076,7ECE,Juliano Alexandre Werner,Masculino,34,Branco,Doutorado,MT,6,Vendas,Analista Pleno
7077,67BF,Roger Onpanilelao,Masculino,21,Branco,Pos graduacao,SC,4,Contabilidade,Analista Pleno
7078,57AF,Mayra Bernadete Guedes de Pereira,Feminino,44,Preto,Pos graduacao,PR,7,Administrativo,Analista Senior
7079,4E09,Aldo de Pereira Oderise,Masculino,50,Branco,Mestrado,PE,4,TI,Gerente
7080,ACFB,Joao de Pereira,Masculino,24,Pardo,Ensino Superior,PI,3,Vendas,Analista Senior
7081,37DE,Alisson Manuel de Meireles,Masculino,33,Pardo,Ensino Superior,AC,5,Desenvolvimento de Produtos,Analista Junior
7082,DFCC,Bernadete Nicole de Lisboa,Feminino,40,Branco,Ensino Superior,SC,5,Desenvolvimento de Produtos,Analista Junior
7083,CC0A,Eugenio Matheus Ropou Terceiro,Masculino,22,Branco,Doutorado,RN,8,TI,Analista Junior
7084,4AB4,Estevao Torres,Masculino,20,Pardo,Ensino Superior,SP,,Operacoes,Analista Junior
7085,559F,Marcela Fontes de Paranhos Upri,Feminino,40,Pardo,Mestrado,RJ,,Administrativo,Estagiario
7086,2DB3,Felipe Carlos de Barros Mikozubi,Masculino,22,Pardo,Ensino Superior,PI,1,Recursos Humanos,Gerente
7087,5A2B,Celina Maria dos Santos,Feminino,34,Branco,Ensino Superior,RJ,10,TI,Gerente
7088,48DA,Anderson Amarildo Dliuomyrnov Onmernro,Masculino,29,Pardo,Ensino Medio,SP,6,Marketing,Analista Junior
7089,B1AF,Benjamin Alex da Silva,Masculino,25,Branco,Mestrado,SC,6,Contabilidade,Analista Pleno
7090,3D60,Alvaro Beto de Goncalves,Masculino,26,Branco,Ensino Superior,SC,,Vendas,Analista Pleno
7091,D4D1,Mara Negrao Banhos,Feminino,36,Pardo,Pos graduacao,AM,3,Marketing,Analista Junior
7092,4491,Walter Plinio de Lacerda Brarnaun Neto,Masculino,37,Pardo,Ensino Superior,DF,0,TI,Analista Pleno
7093,5D5F,Avelino Yuri de Pereira Ausom,Masculino,34,Branco,Ensino Superior,MS,7,Vendas,Analista Senior
7094,5885,Xerxes Cezcu de Pacheco Torres,Masculino,43,Branco,Ensino Superior,GO,3,Vendas,Analista Senior
7095,0B1A,Boris Geraldo Gomes,Masculino,28,Branco,Ensino Superior,MG,6,Vendas,Analista Pleno
7096,4DD7,Nilo Diogo da Nobrega de Ferraz,Masculino,31,Pardo,Pos graduacao,SP,5,Recursos Humanos,Analista Pleno
7097,2D26,Benjamin Plinio Herrera Thamgas,Masculino,32,Pardo,Mestrado,SC,8,Desenvolvimento de Produtos,Estagiario
7098,147C,Josiel de Pereira Abrom,Masculino,40,Branco,Pos graduacao,AC,2,Marketing,Gerente
7099,C165,Bernardo de Souza,Masculino,35,Branco,Ensino Superior,SP,4,TI,Analista Senior
7100,FC01,Rivaldo de Menezes Teaneu,Masculino,23,Preto,Mestrado,PR,9,Recursos Humanos,Analista Junior
7101,D888,Valter Tramri,Masculino,43,Preto,Pos graduacao,PR,2,Desenvolvimento de Produtos,Estagiario
7102,81DE,Alexandre Cesar de Paula,Masculino,25,Branco,Ensino Medio,MG,4,Recursos Humanos,Estagiario
7103,27F5,Rafaela Gomes da Silva,Feminino,25,Pardo,Ensino Superior,SC,5,TI,Analista Pleno
7104,0856,Nicolas Manoel Klein de Ramos,Masculino,21,Branco,Ensino Superior,TO,7,Vendas,Analista Pleno
7105,92D4,Itamar Onima de Teixeira da Silva,Masculino,25,Indigena,Ensino Superior,SP,9,Compras,Estagiario
7106,09BC,Joao Jose de Trindade,Masculino,27,Branco,Ensino Medio,AP,5,Contabilidade,Gerente
7107,A005,Saulo de Paranhos Igreja da Silva,Masculino,22,Pardo,Pos graduacao,RJ,8,Administrativo,Gerente
7108,3577,Altino Junior Hokawoshi Neto,Masculino,22,Pardo,Ensino Superior,GO,3,Administrativo,Gerente
7109,0FC3,Manuela de Barbosa do Amazonas,Feminino,36,Branco,Pos graduacao,TO,4,Recursos Humanos,Analista Senior
7110,BBB4,Jaziel Wagner Neaslymson Neto,Masculino,34,Pardo,Pos graduacao,RS,7,Vendas,Analista Senior
7111,E663,Manuel Marcio de Iglesias Espada,Masculino,27,Pardo,Doutorado,SP,2,TI,Analista Junior
7112,15BB,Eloi Iolgorn Mogu Barroso,Masculino,36,Pardo,Ensino Medio,MG,8,Compras,Analista Senior
7113,638F,Rafael Teles,Masculino,18,Branco,Ensino Superior,SP,4,Vendas,Gerente
7114,BF61,Ederson Pesosa de Pereira,Masculino,42,Branco,Ensino Superior,PR,4,Desenvolvimento de Produtos,Estagiario
7115,81C8,Felipe Marques dos Santos,Masculino,42,Preto,Pos graduacao,SP,8,Operacoes,Analista Junior
7116,5363,Edivaldo Yrne,Masculino,27,Branco,Ensino Superior,AL,6,Contabilidade,Analista Senior
7117,8745,Cibele Gomes dos Santos,Feminino,18,Pardo,Mestrado,SC,4,Recursos Humanos,Estagiario
7118,C62A,Cleber Moacyr Mulfesomlos Oizman,Masculino,35,Preto,Doutorado,AL,5,Marketing,Analista Senior
7119,2818,Andressa Roseli Gomes,Feminino,40,Pardo,Pos graduacao,RS,4,Contabilidade,Gerente
7120,74A1,Jacinto de Vasconcelos Neto,Masculino,29,Branco,Ensino Superior,MG,7,Administrativo,Analista Junior
7121,C92B,Silvio Brasil Bunadopi,Masculino,25,Preto,Ensino Superior,MG,4,Desenvolvimento de Produtos,Estagiario
7122,73AF,Diogo Tulio Ozucul,Masculino,30,Branco,Doutorado,RJ,3,Marketing,Analista Senior
7123,4ABF,Benjamin Bruno de Simoes Seixas,Masculino,43,Pardo,Ensino Superior,AM,4,TI,Analista Pleno
7124,9678,Elano Ayrton da Silva de Ortiz Botano,Masculino,22,Branco,Ensino Superior,PE,7,Administrativo,Analista Pleno
7125,2834,Walter Ytern,Masculino,42,Branco,Pos graduacao,SP,,Vendas,Analista Senior
7126,6441,Josilda Aoman Gica,Feminino,30,Pardo,Ensino Superior,MS,0,Administrativo,Analista Junior
7127,F10E,Wally da Silva Baba,Masculino,31,Branco,Ensino Superior,PR,1,Administrativo,Analista Senior
7128,7903,Vitor de Junqueira da Silva Junior,Masculino,32,Pardo,Ensino Superior,MS,9,Administrativo,Estagiario
7129,9821,Altair Ali Rihe dos Santos Terceiro,Masculino,34,Pardo,Mestrado,SP,8,Marketing,Estagiario
7130,08EB,Zara Lina de Tozetto,Feminino,53,Preto,Ensino Superior,SC,8,TI,Gerente
7131,5536,Boris do Rio,Masculino,22,Branco,Ensino Superior,RN,6,Operacoes,Analista Junior
7132,F3BE,Leandro Coutinho,Masculino,27,Preto,Ensino Superior,PR,5,Recursos Humanos,Analista Senior
7133,C991,Valeska Shirley Eoen,Feminino,32,Pardo,Ensino Superior,AC,4,Compras,Estagiario
7134,373C,Leopoldo Ronaldo Binam,Masculino,52,Branco,Mestrado,SP,9,Recursos Humanos,Diretor
7135,45EE,Quenia Barbara de Teixeira,Feminino,21,Preto,Pos graduacao,PR,,Vendas,Analista Pleno
7136,BC9F,Xerxes dos Santos,Masculino,31,Pardo,Ensino Superior,AC,,Vendas,Estagiario
7137,EDBF,Caio Nivaldo de Lacerda dos Santos Ivaman,Masculino,43,Preto,Ensino Superior,RJ,6,TI,Analista Pleno
7138,3D03,Julio de Brandao,Masculino,58,Pardo,Mestrado,MG,9,Contabilidade,Analista Junior
7139,938B,Julio Silvair de Alvim,Masculino,21,Pardo,Pos graduacao,PI,,Recursos Humanos,Analista Senior
7140,CC72,Viviane Ornoer,Feminino,31,Preto,Ensino Superior,SC,7,Compras,Analista Junior
7141,D6FD,Giovanni Laerte da Silva Deirn,Masculino,29,Branco,Pos graduacao,RS,8,TI,Analista Junior
7142,E4BF,Daniel do Nascimento Jimute de Barbosa Junior,Masculino,33,Pardo,Doutorado,CE,4,Administrativo,Gerente
7143,9B37,Plinio de Matos Castelo,Masculino,31,Pardo,Ensino Superior,MG,5,TI,Analista Junior
7144,0EDF,Diogo Eric de Pereira,Masculino,25,Pardo,Ensino Superior,MS,9,TI,Analista Senior
7145,0158,Otto Adriano Emyi Bozazo Junior,Masculino,36,Pardo,Ensino Superior,RJ,3,Compras,Analista Pleno
7146,FBD3,Humberto Everaldo dos Santos Pinhao,Masculino,22,Pardo,Ensino Superior,MS,4,TI,Analista Junior
7147,BC50,Luciano Victor Torres,Masculino,44,Pardo,Ensino Medio,SE,1,Compras,Analista Pleno
7148,4090,Decio Benedito Mercado,Masculino,21,Branco,Ensino Superior,RO,6,Administrativo,Analista Junior
7149,C1CD,Samanta Maira Oeson,Feminino,40,Preto,Ensino Superior,PB,8,Desenvolvimento de Produtos,Analista Junior
7150,EA18,Diego Orneov Guerra Mendes,Masculino,43,Branco,Ensino Superior,AC,3,Marketing,Analista Senior
7151,32FF,Emilio Washington Ribeiro,Masculino,36,Branco,Ensino Superior,PB,3,TI,Gerente
7152,8DF7,Dante Ezdem de Ortega Neto,Masculino,25,Preto,Ensino Superior,SP,3,Vendas,Analista Senior
7153,AE5C,Julio Daniel Yige Aemlivic,Masculino,31,Branco,Ensino Superior,RJ,5,Vendas,Estagiario
7154,5BB2,"Fabricio A,ngelo de Monteiro da Silva",Masculino,25,Pardo,Pos graduacao,PB,8,Marketing,Analista Junior
7155,FA4D,Catarina Neila da Paz,Feminino,41,Indigena,Mestrado,BA,5,Vendas,Analista Pleno
7156,25B3,Guiomar Samanta da Silva Dias,Feminino,29,Preto,Ensino Superior,MT,7,Recursos Humanos,Analista Pleno
7157,36D2,Arlete Cintia de Lacerda Gomes,Feminino,33,Pardo,Mestrado,MA,3,Operacoes,Analista Pleno
7158,B3B8,Gabriela de Souza,Feminino,24,Pardo,Mestrado,SP,6,Compras,Analista Pleno
7159,C51C,Marta Cesvobagi Xone,Feminino,22,Preto,Pos graduacao,PB,2,Marketing,Analista Senior
7160,29EF,Moacyr Ademar Ugli,Masculino,47,Pardo,Ensino Superior,GO,6,Marketing,Analista Junior
7161,8A43,Julio de Santo Antonio Borba,Masculino,54,Pardo,Doutorado,AL,5,Vendas,Gerente
7162,2099,Joao de Melo Basoer,Masculino,37,Pardo,Doutorado,RN,2,Vendas,Gerente
7163,25F9,Marcia Itamara de Peres Yvison,Feminino,26,Preto,Pos graduacao,AM,7,Vendas,Analista Junior
7164,873F,Eleonora de Barboza,Feminino,42,Branco,Ensino Superior,AM,2,Vendas,Analista Senior
7165,5A99,Ademar Joaquim Fogrom Doen,Masculino,26,Branco,Doutorado,CE,6,Recursos Humanos,Gerente
7166,F5D1,Rafael Davi Kujihopi,Masculino,29,Branco,Mestrado,RJ,6,Desenvolvimento de Produtos,Analista Pleno
7167,15A0,Ricardo Heron de Barbosa,Masculino,31,Preto,Ensino Superior,MG,3,Recursos Humanos,Estagiario
7168,E21A,Jorge Manoel de Noronha Junior,Masculino,34,Pardo,Ensino Superior,MA,7,Marketing,Estagiario
7169,6946,Orlando Wonu Pinhao,Masculino,32,Pardo,Mestrado,RR,4,Marketing,Analista Senior
7170,7BE9,Andressa Genir de Jesus,Feminino,32,Branco,Ensino Superior,AL,6,Vendas,Analista Junior
7171,89E2,Rute Dozatunson,Feminino,27,Branco,Mestrado,DF,9,Desenvolvimento de Produtos,Analista Junior
7172,05A0,Adriano Geruta,Masculino,35,Pardo,Ensino Superior,AC,2,Vendas,Analista Senior
7173,AD6A,Filipe de Soares dos Santos Neto,Masculino,10,Preto,Pos graduacao,RJ,,Desenvolvimento de Produtos,Analista Pleno
7174,A08D,Adilson Sergio Yadi,Masculino,39,Branco,Ensino Superior,GO,11,Marketing,Gerente
7175,8445,Dionisio Tomaz Sytte,Masculino,24,Pardo,Ensino Superior,ES,6,Operacoes,Analista Senior
7176,BE59,Ana Mayra Schmidt Gomes da Silva,Feminino,53,Pardo,Ensino Superior,RR,7,Compras,Gerente
7177,18BB,Bernardo Altair Zuda Neto,Masculino,22,Branco,Ensino Superior,AP,2,Operacoes,Analista Pleno
7178,460B,Lucia Brenda de Alvares Schmidt Wotlynomer,Feminino,36,Pardo,Ensino Superior,PB,6,Marketing,Analista Senior
7179,0038,Altino de Alcantara,Masculino,44,Pardo,Ensino Superior,SP,8,Desenvolvimento de Produtos,Analista Pleno
7180,C248,Raissa Heloisa Jinuzo,Feminino,32,Pardo,Doutorado,MA,7,Desenvolvimento de Produtos,Analista Pleno
7181,84D8,Ezequiel da Nobrega,Masculino,51,Branco,Ensino Superior,PR,4,Recursos Humanos,Analista Senior
7182,775A,David Biorn de Linhares,Masculino,22,Pardo,Ensino Superior,AP,5,Marketing,Analista Junior
7183,7AB3,Maisa de Goncalves da Paz,Feminino,35,Pardo,Doutorado,TO,9,Contabilidade,Analista Junior
7184,9B59,Maria Maisa do Vale,Feminino,31,Branco,Ensino Superior,MG,10,Desenvolvimento de Produtos,Analista Senior
7185,986C,Osvaldo Seixas,Masculino,42,Branco,Ensino Superior,SP,4,Operacoes,Analista Junior
7186,53FA,Cicero Estrada de Gusmao,Masculino,44,Branco,Ensino Superior,RJ,8,Compras,Analista Junior
7187,6CBF,Xavier Dante Guerra Pepli,Masculino,33,Pardo,Doutorado,SP,9,TI,Analista Pleno
7188,A13B,Leonardo Laerte da Silva,Masculino,22,Pardo,Ensino Superior,PE,5,TI,Analista Senior
7189,001D,Jonas dos Santos Junior,Masculino,30,Pardo,Pos graduacao,SP,11,Desenvolvimento de Produtos,Analista Pleno
7190,67F0,Marciane de Iglesias,Feminino,30,Pardo,Pos graduacao,MG,3,Administrativo,Analista Junior
7191,BABC,Adilson Rinern Junior,Masculino,26,Preto,Pos graduacao,RS,3,Marketing,Analista Junior
7192,EE6C,Marciano Raul Paim,Masculino,26,Pardo,Ensino Superior,SP,7,Operacoes,Analista Senior
7193,8949,Chico Edu da Silva,Masculino,29,Branco,Mestrado,AL,7,Compras,Analista Senior
7194,0243,Eric Silvio de Salvador Rossi,Masculino,20,Branco,Mestrado,PB,5,Marketing,Analista Junior
7195,2A72,Isaiane Vitoria Bugeo Clauzpune,Feminino,26,Pardo,Ensino Superior,MA,6,Recursos Humanos,Estagiario
7196,2392,Marciane Patricia Neier da Cunha,Feminino,37,Branco,Ensino Superior,PR,8,Desenvolvimento de Produtos,Analista Pleno
7197,F141,Poliana Charlene Phate de Fonseca,Feminino,47,Branco,Ensino Medio,GO,13,Recursos Humanos,Analista Junior
7198,329C,Martinho Fagner de Amorim Tohamapa,Masculino,43,Pardo,Pos graduacao,PR,9,Operacoes,Gerente
7199,0349,Yuri da Silva,Masculino,25,Preto,Ensino Superior,PR,4,Marketing,Analista Junior
7200,275E,Janio de Assuncao,Masculino,41,Branco,Ensino Superior,AL,9,Contabilidade,Gerente
7201,E2D8,Andre Chaopos de Souza Paka,Masculino,18,Branco,Ensino Superior,AM,,Desenvolvimento de Produtos,Analista Junior
7202,7BBF,Adriana Vania Mofuna,Feminino,23,Pardo,Ensino Superior,SP,7,Recursos Humanos,Analista Senior
7203,9723,Cristiano da Silva,Masculino,22,Pardo,Mestrado,RJ,8,Recursos Humanos,Analista Senior
7204,C947,Oseas Irndo,Masculino,26,Branco,Ensino Superior,RS,3,Compras,Analista Junior
7205,41D2,Katia de Mello Portugal,Feminino,46,Branco,Mestrado,AL,10,Compras,Analista Senior
7206,3C45,Carlos de Melo Barroso,Masculino,28,Branco,Doutorado,PI,5,Desenvolvimento de Produtos,Analista Senior
7207,1A2D,Silvia de Pascoal,Feminino,25,Preto,Ensino Superior,MG,4,Desenvolvimento de Produtos,Estagiario
7208,FB77,Severino Jose dos Santos Espada,Masculino,34,Pardo,Pos graduacao,RJ,5,Desenvolvimento de Produtos,Analista Junior
7209,88BD,Tomaz Heitor de Alvim Junior,Masculino,34,Branco,Pos graduacao,RN,4,Recursos Humanos,Analista Pleno
7210,EE9C,Flaviana Rosa da Silva Otizo,Feminino,31,Pardo,Ensino Medio,SE,9,Desenvolvimento de Produtos,Analista Pleno
7211,A1D6,Albino Leonardo de Barbosa Aoylom,Masculino,27,Preto,Ensino Superior,SP,0,Desenvolvimento de Produtos,Analista Senior
7212,F230,Laercio Rai Nasopora Junior,Masculino,18,Pardo,Ensino Superior,PI,,Operacoes,Analista Pleno
7213,8500,Willian Joao de Paula,Masculino,22,Branco,Ensino Superior,DF,5,Marketing,Analista Junior
7214,AAA9,Anderson de Sales,Masculino,29,Preto,Mestrado,AC,6,Compras,Gerente
7215,AEB8,Reinaldo Cristiano Daoilov Nuei,Masculino,35,Branco,Mestrado,PI,2,Marketing,Analista Pleno
7216,C1C7,Roger Aecio da Paz,Masculino,30,Branco,Ensino Superior,MG,7,Operacoes,Analista Senior
7217,B806,Benjamin Victor de Sampaio,Masculino,34,Pardo,Ensino Superior,RJ,6,Compras,Analista Pleno
7218,B7E7,Gilberto Hildebrando de Antunes,Masculino,35,Branco,Ensino Superior,DF,9,Marketing,Gerente
7219,BF81,Valeria Ochu Gomes de Santo Antonio,Feminino,23,Branco,Mestrado,AC,9,TI,Analista Junior
7220,EAB9,Felipe Milani,Masculino,26,Branco,Ensino Superior,RR,10,Compras,Analista Pleno
7221,7E68,Patricia Maria de Pimentel Barroso,Feminino,32,Pardo,Pos graduacao,RO,10,Vendas,Analista Junior
7222,0286,Itamar Mateus da Silva,Masculino,24,Branco,Ensino Superior,MS,5,Contabilidade,Diretor
7223,DDF2,Mauricio Wally Seixas de Peres Valverde,Masculino,41,Pardo,Ensino Superior,RN,8,Operacoes,Analista Senior
7224,2A1E,Diogo de Magalhaes,Masculino,26,Branco,Ensino Medio,SP,1,TI,Analista Junior
7225,A4D2,Nelson Ralle,Masculino,28,Pardo,Pos graduacao,AP,2,Recursos Humanos,Analista Junior
7226,F564,Samila Tania Espada Earirna,Feminino,27,Pardo,Ensino Superior,AC,5,TI,Estagiario
7227,198B,Flavio de Barros dos Santos,Masculino,22,Branco,Mestrado,SP,7,TI,Analista Junior
7228,1B48,Hilda Ariana dos Santos,Feminino,34,Pardo,Ensino Superior,TO,6,Recursos Humanos,Analista Pleno
7229,973C,Damiao Mercado,Masculino,34,Branco,Mestrado,MG,3,Vendas,Analista Senior
7230,6553,Sandro Valter de Castro Gomes,Masculino,34,Pardo,Ensino Superior,PE,8,Recursos Humanos,Analista Junior
7231,875C,Bernardo Anderson de Padilha,Masculino,38,Pardo,Ensino Superior,SP,9,TI,Analista Pleno
7232,EF1A,Kiara Zulmira Mourao Terceiro,Feminino,22,Pardo,Doutorado,BA,7,Compras,Analista Junior
7233,3EE5,Nathan de Barbosa Dafas,Masculino,22,Branco,Mestrado,PI,6,Marketing,Analista Junior
7234,F0A2,Jonas da Silva Trerylumvic,Masculino,35,Pardo,Ensino Medio,SP,0,Compras,Analista Senior
7235,0646,Silvio Demilson Nefu Mofu,Masculino,8,Branco,Não informado,SP,,Desenvolvimento de Produtos,Analista Senior
7236,8D37,Reinaldo Gomes Sivuao de Martins,Masculino,46,Branco,Doutorado,RJ,6,Desenvolvimento de Produtos,Analista Pleno
7237,0ADA,Mario Maciel de Souza,Masculino,22,Branco,Doutorado,SP,,Vendas,Analista Senior
7238,1156,Batista Cesar Gois Ciymmisco,Masculino,32,Pardo,Ensino Superior,AM,1,Compras,Analista Senior
7239,42B3,Cirilo de Salgado Terceiro,Masculino,39,Branco,Ensino Superior,AC,4,Desenvolvimento de Produtos,Analista Junior
7240,128C,Marta de Drummond,Feminino,25,Branco,Mestrado,BA,3,Marketing,Analista Junior
7241,9A2F,Renato Giovanni de Miranda Ieao,Masculino,38,Pardo,Ensino Medio,SP,6,Marketing,Analista Senior
7242,FC8A,Quiteria Leila Barroso de Medeiros Irntoshen,Feminino,30,Amarelo,Mestrado,RR,4,Compras,Analista Pleno
7243,6038,Aecio Fagner de Mello,Masculino,30,Preto,Ensino Superior,DF,1,Administrativo,Analista Pleno
7244,39A7,Baltazar Tales Puskansa Junior,Masculino,18,Pardo,Mestrado,AC,,Recursos Humanos,Estagiario
7245,97AA,Fred de Souza Neto,Masculino,32,Pardo,Ensino Medio,PR,0,Contabilidade,Analista Junior
7246,1864,Rodrigo do Parana,Masculino,33,Preto,Mestrado,MG,7,Administrativo,Analista Pleno
7247,CC82,Osorio Silvair Iu de Souza Cedryson,Masculino,29,Pardo,Mestrado,MG,5,Marketing,Analista Pleno
7248,1A4C,Elisangela Hellen da Silva,Feminino,20,Pardo,Pos graduacao,MT,6,Operacoes,Analista Senior
7249,C0C1,Robert da Silva de Pacheco Itoman,Masculino,52,Pardo,Doutorado,PI,3,Marketing,Analista Pleno
7250,B06E,Danilo de Junqueira,Masculino,37,Pardo,Doutorado,TO,7,Desenvolvimento de Produtos,Gerente
7251,A03B,Jaziel Decio Sui de Souza dos Santos,Masculino,40,Pardo,Ensino Superior,MG,6,Marketing,Analista Pleno
7252,9B41,Jonathas Paulo de Farias,Masculino,22,Branco,Mestrado,SC,7,Administrativo,Analista Junior
7253,D94A,Felipe Joao Rymo,Masculino,19,Branco,Ensino Superior,PI,,TI,Analista Pleno
7254,0F0F,Fernanda Milene de Ayres d'Avila da Lira,Feminino,22,Pardo,Ensino Superior,RS,5,Desenvolvimento de Produtos,Analista Senior
7255,C469,Tomaz da Costa,Masculino,35,Branco,Mestrado,AC,6,Contabilidade,Analista Junior
7256,F862,Cleberson Pinto,Masculino,24,Pardo,Ensino Superior,PI,7,Operacoes,Analista Pleno
7257,3B0E,Elisangela Rizimtra de Lemes Anvia,Feminino,37,Pardo,Ensino Superior,AC,3,Operacoes,Analista Pleno
7258,C565,Marcio Armando de Lins Pinhao Terceiro,Masculino,22,Pardo,Mestrado,RN,8,Desenvolvimento de Produtos,Analista Pleno
7259,F2C8,Leandro Lisrivic Junior,Masculino,26,Branco,Ensino Superior,MS,6,Marketing,Analista Pleno
7260,01EC,Emanoel Rafael Mercado de Paiva Nelbum,Masculino,39,Branco,Ensino Superior,SC,8,Compras,Analista Junior
7261,5D4C,Igor Luciano Borba do Nascimento,Masculino,39,Branco,Ensino Superior,TO,7,Administrativo,Analista Pleno
7262,4424,Leandro Jason Tanpesathus de Oliveira,Masculino,24,Branco,Ensino Medio,GO,10,Marketing,Analista Senior
7263,F3CE,Quico Ieman,Masculino,32,Pardo,Ensino Superior,MG,3,Marketing,Gerente
7264,EB26,Olavo de Muniz da Silva Terceiro,Masculino,35,Pardo,Ensino Superior,AM,3,Compras,Analista Junior
7265,182B,Uribe Wulbulo,Masculino,42,Pardo,Ensino Medio,PR,2,Contabilidade,Analista Junior
7266,B93D,Sebastiao de Meireles,Masculino,54,Pardo,Mestrado,SP,9,Contabilidade,Analista Pleno
7267,6016,Bento Brasil Axafruro Junior,Masculino,26,Preto,Pos graduacao,RJ,,Contabilidade,Gerente
7268,0CF6,Alfredo Otaviano Bahia,Masculino,27,Preto,Doutorado,AP,4,Operacoes,Analista Junior
7269,AF3B,Gabrielle Elisete Olmaz,Feminino,52,Branco,Ensino Superior,AL,4,Vendas,Analista Pleno
7270,0A8A,Eliomar Jardim,Feminino,25,Pardo,Ensino Medio,AM,3,Administrativo,Analista Junior
7271,B422,Sergio do Rio de Gusmao,Masculino,44,Branco,Ensino Superior,PR,6,Desenvolvimento de Produtos,Analista Junior
7272,CC36,Rodrigo Heron dos Santos de Arantes Junior,Masculino,23,Pardo,Ensino Superior,SE,6,Administrativo,Analista Senior
7273,294C,Jacinto Joel de Salvador da Cruz,Masculino,21,Branco,Mestrado,RN,,Contabilidade,Analista Pleno
7274,92C4,Roger da Silva,Masculino,30,Pardo,Mestrado,MA,6,TI,Analista Junior
7275,11E3,Altair Geraldo de Holanda Ylrier,Masculino,35,Pardo,Ensino Medio,MT,1,Administrativo,Analista Junior
7276,FA6F,Edu Aureo Camara,Masculino,31,Pardo,Ensino Superior,MT,7,Desenvolvimento de Produtos,Analista Senior
7277,7583,Carlos dos Santos de Morais Junior,Masculino,25,Pardo,Mestrado,AC,8,Recursos Humanos,Analista Junior
7278,2590,Nilton Andre Fragoso de Vargas,Masculino,37,Branco,Ensino Medio,MA,6,Administrativo,Gerente
7279,A6A4,Jose Acem dos Santos Badoboko,Masculino,26,Branco,Ensino Medio,MS,4,Compras,Gerente
7280,4751,Nivaldo Nicolau Egume da Silva Samuhoo Neto,Masculino,32,Pardo,Pos graduacao,MT,4,TI,Gerente
7281,2B61,Antonio de Melo,Masculino,51,Pardo,Doutorado,PI,4,Marketing,Analista Pleno
7282,67E0,Bruna Schmidt de Souza,Feminino,45,Pardo,Ensino Superior,PR,5,Operacoes,Estagiario
7283,A537,Ramon de Salgado Eanse Junior,Masculino,36,Pardo,Ensino Superior,MT,3,Administrativo,Analista Pleno
7284,B36D,Dionisio Piyabu Ipeshi,Masculino,26,Pardo,Doutorado,CE,3,Desenvolvimento de Produtos,Analista Junior
7285,3A06,Jacinto Aliufa Noessuman,Masculino,30,Branco,Doutorado,MG,7,Recursos Humanos,Gerente
7286,1F49,Jose Joao Isearncorn de Goncalves Ton,Masculino,23,Branco,Ensino Superior,RJ,6,Administrativo,Analista Junior
7287,35AD,Quiteria Carmen Fontes Souto Penedo,Feminino,29,Branco,Mestrado,PR,6,Compras,Analista Senior
7288,8ABB,Luis Isac Gomes,Masculino,40,Preto,Doutorado,SC,7,Desenvolvimento de Produtos,Analista Junior
7289,E9B2,Emanoel de Ferraz,Masculino,28,Branco,Ensino Superior,MA,5,Contabilidade,Analista Pleno
7290,3C3F,Max Xavier Ibiov,Masculino,35,Pardo,Ensino Superior,PR,7,Recursos Humanos,Gerente
7291,3EBD,Isabel Marinho,Feminino,37,Branco,Ensino Superior,PI,11,Vendas,Estagiario
7292,98CF,Nicolas Bento de Cardozo da Luz,Masculino,44,Pardo,Ensino Superior,MA,6,Compras,Estagiario
7293,822D,Edu Zeca Dloloson,Masculino,31,Branco,Ensino Superior,PR,6,Compras,Analista Pleno
7294,7F96,Amarildo de Cardozo Camara,Masculino,18,Branco,Ensino Superior,GO,,Operacoes,Gerente
7295,22F3,Marta de Ortega Ymmu,Feminino,28,Pardo,Pos graduacao,MG,4,Operacoes,Analista Junior
7296,ADE6,Sandra dos Santos de Medeiros,Feminino,42,Branco,Ensino Superior,RS,6,Compras,Analista Junior
