,ID,nome,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
8931,5D12,Helio dos Pinhais Ezyncuan de Osorio,Masculino,23,Preto,Ensino Superior,PR,7,Desenvolvimento de Produtos,Analista Junior
8932,296E,Zenaide Prates de Franca,Feminino,22,Branco,Pos graduacao,RN,10,Desenvolvimento de Produtos,Gerente
8933,3A75,Eugenio Adriano Seixas Neto,Masculino,21,Branco,Ensino Superior,GO,10,Compras,Analista Junior
8934,5D9C,Alvaro Helio Gohateyu,Masculino,34,Pardo,Ensino Superior,PR,-1,Desenvolvimento de Produtos,Analista Senior
8935,E9A2,Aureo Ezpodre,Masculino,23,Branco,Ensino Superior,AC,2,Operacoes,Analista Senior
8936,104F,Yeda Ivete Punachiya da Nobrega,Feminino,19,Pardo,Ensino Superior,SE,12,Vendas,Gerente
8937,181B,Estevao Osvaldo Prates Rudedare,Masculino,39,Branco,Pos graduacao,SP,6,Vendas,Analista Junior
8938,50CD,Leni Terezinha Orrei,Feminino,38,Pardo,Ensino Superior,PB,7,Recursos Humanos,Analista Junior
8939,59C9,Anderson Asozdirnao Castelo Branco,Masculino,23,Branco,Mestrado,TO,4,Contabilidade,Analista Pleno
8940,E25B,Dina da Paz,Feminino,19,Pardo,Ensino Superior,PR,5,Desenvolvimento de Produtos,Analista Pleno
8941,3C59,Joao Mike Souto de Fonseca Junior,Masculino,42,Branco,Ensino Superior,MG,3,Operacoes,Analista Pleno
8942,C980,Saulo dos Santos de Espanha,Masculino,44,Pardo,Pos graduacao,AM,11,Marketing,Analista Senior
8943,C5C5,Caue Jesus de Cabral Krematrilgu,Masculino,31,Branco,Ensino Superior,MA,5,Recursos Humanos,Analista Junior
8944,7595,Humberto Surnpra Umos,Masculino,18,Pardo,Ensino Superior,MG,6,Vendas,Analista Junior
8945,95D8,Luan Ciro Courn de Andrade,Masculino,24,Pardo,Pos graduacao,SC,4,Operacoes,Gerente
8946,D6F1,Edson do Amaral,Masculino,29,Pardo,Pos graduacao,RO,7,Desenvolvimento de Produtos,Analista Junior
8947,7A40,Aureo Paulo de Pereira Onflaufi,Masculino,40,Branco,Pos graduacao,RO,3,Marketing,Analista Pleno
8948,B5E6,Aloisio Phaseum,Masculino,41,Pardo,Ensino Superior,AL,9,Marketing,Analista Pleno
8949,BB40,Fagner de Cardozo Junior,Masculino,33,Pardo,Doutorado,SP,6,TI,Analista Senior
8950,8112,Zilda Quesia de Aguiar Agymyla,Feminino,18,Pardo,Ensino Medio,RJ,8,TI,Analista Junior
8951,F469,Elano Grarnmubo de Barbosa,Masculino,30,Branco,Ensino Superior,RS,0,Operacoes,Analista Junior
8952,621F,Leo Iuishesson,Masculino,18,Pardo,Ensino Superior,MT,,Contabilidade,Analista Junior
8953,45B1,Ciro Miguel Pires Nodoe,Masculino,19,Pardo,Mestrado,PB,9,Marketing,Analista Junior
8954,F754,Roberta Lisa de Pereira Souto,Feminino,29,Branco,Doutorado,PR,5,Operacoes,Analista Senior
8955,0751,Lucas Phizo Franco,Masculino,38,Preto,Pos graduacao,RJ,6,Recursos Humanos,Analista Junior
8956,7B57,Rute Nakohipa de Brito,Feminino,28,Branco,Ensino Superior,PR,5,Desenvolvimento de Produtos,Analista Pleno
8957,C3F3,Rodrigo Flio,Masculino,31,Pardo,Ensino Superior,BA,9,Compras,Analista Junior
8958,9FD4,Dante Aldo Ishitia,Masculino,26,Branco,Pos graduacao,MT,4,Vendas,Gerente
8959,5F1A,Demilson Ezequiel Tonu,Masculino,24,Branco,Ensino Superior,RJ,6,Compras,Estagiario
8960,D7B2,Thaissa Rize de Matos,Feminino,18,Branco,Pos graduacao,SC,6,Vendas,Analista Senior
8961,B2EF,Janaina Raissa Enulfoa de Peres,Feminino,41,Branco,Ensino Superior,CE,0,TI,Analista Pleno
8962,4D04,Romildo Pimenta Barroso,Masculino,32,Pardo,Ensino Superior,MS,7,Marketing,Analista Pleno
8963,269B,Selena Mirian de Ramos,Feminino,19,Pardo,Pos graduacao,SC,6,TI,Analista Pleno
8964,B881,Felipe dos Santos Viliuri da Silva Neto,Masculino,44,Pardo,Ensino Superior,RO,9,Vendas,Gerente
8965,B7C4,Cristiano Plinio de Oliveira Valverde,Masculino,27,Pardo,Ensino Superior,MG,2,Operacoes,Gerente
8966,316D,Edilene Amoztosov de Souza,Feminino,27,Pardo,Ensino Superior,RJ,8,Compras,Gerente
8967,1551,Ivone A%0rica Borba,Feminino,44,Branco,Mestrado,SE,2,Administrativo,Gerente
8968,77C9,Alexandre Roberto Trapeten Romepezu Trevisan,Masculino,48,Preto,Ensino Superior,MG,5,Vendas,Gerente
8969,9AD1,Simone de Campos,Feminino,19,Pardo,Pos graduacao,PI,4,Compras,Analista Junior
8970,F141,Rodrigo Andre de Antunes dos Santos Chume,Masculino,38,Pardo,Ensino Superior,PE,5,Contabilidade,Analista Pleno
8971,6546,Lucas de Lisboa Xaleda,Masculino,33,Pardo,Ensino Superior,SC,0,Marketing,Analista Junior
8972,0661,Quiteria Silvia da Silva de Mello Iean Terceiro,Feminino,23,Branco,Pos graduacao,AL,5,Vendas,Analista Junior
8973,91B7,Moacyr Dutra,Masculino,25,Preto,Pos graduacao,BA,6,Vendas,Estagiario
8974,22B8,Denis Dofreson Ieson,Masculino,34,Branco,Ensino Superior,RJ,5,Recursos Humanos,Analista Pleno
8975,311E,Josilda Eduarda Schneider,Feminino,21,Branco,Ensino Superior,DF,1,Vendas,Diretor
8976,8751,Bartolomeu Beafi Barroso Doyz,Masculino,26,Branco,Ensino Superior,PB,13,Operacoes,Analista Junior
8977,6B84,Arlete Leia da Silva Fehemri,Feminino,36,Branco,Pos graduacao,RJ,2,Desenvolvimento de Produtos,Analista Junior
8978,1A5A,Celeste Rosatto,Feminino,42,Branco,Pos graduacao,MG,6,Desenvolvimento de Produtos,Gerente
8979,16C0,Altair Sandro Hasimbliao,Masculino,25,Pardo,Mestrado,RJ,7,Marketing,Analista Senior
8980,D3F4,Francisco de Meireles Ippaman Fortes,Masculino,49,Branco,Ensino Superior,RO,4,Marketing,Analista Pleno
8981,9A52,Barnabe do Amaral de Almeida Bahia,Masculino,25,Branco,Ensino Superior,MA,0,Operacoes,Analista Junior
8982,8C31,Jonathan Eustaquio Yrnfulson de Abreu dos Santos,Masculino,35,Pardo,Ensino Superior,RR,10,Contabilidade,Analista Pleno
8983,8918,Pedro Ciro Imiztro Zuru,Masculino,28,Preto,Ensino Superior,AC,7,Recursos Humanos,Analista Pleno
8984,48F3,Laerte Ofibu de Barbosa,Masculino,25,Preto,Ensino Superior,AP,4,Recursos Humanos,Analista Junior
8985,800A,Fagner de Cardoso,Masculino,32,Pardo,Ensino Superior,MG,1,Recursos Humanos,Analista Pleno
8986,6F41,Jeniffer Suely Soyno,Feminino,31,Pardo,Ensino Superior,RJ,7,Operacoes,Analista Junior
8987,DED2,Ademar Shipike Migozi,Masculino,45,Branco,Mestrado,RS,6,Administrativo,Analista Senior
8988,C94C,Marcio Pueornan,Masculino,46,Pardo,Ensino Superior,MS,9,TI,Analista Pleno
8989,6A17,Otavio de Bueno Pleoena da Silva,Masculino,25,Pardo,Ensino Superior,PB,6,Recursos Humanos,Gerente
8990,556D,Ezequiel Oseas da Silva de Pereira,Masculino,35,Pardo,Mestrado,AM,7,Operacoes,Gerente
8991,8F99,Vitoria Mariana da Silva,Feminino,19,Branco,Ensino Superior,SC,5,Compras,Analista Senior
8992,6BB5,Chico Giuseppe Crionson Fontes,Masculino,30,Pardo,Ensino Superior,AM,9,Administrativo,Estagiario
8993,918D,Monique de Trindade,Feminino,42,Pardo,Pos graduacao,GO,6,Desenvolvimento de Produtos,Analista Senior
8994,F453,Francisco Jeoa Rein,Masculino,39,Pardo,Doutorado,PR,4,TI,Analista Pleno
8995,F84A,Claudia Isabela Ripolomson,Feminino,30,Pardo,Ensino Superior,DF,7,Contabilidade,Analista Junior
8996,1726,Kevin Caue Gomes Iorn,Masculino,29,Pardo,Pos graduacao,PR,5,TI,Estagiario
8997,AC99,Arthur Igor de Oliveira Ifrueson,Masculino,25,Preto,Ensino Medio,RN,1,Contabilidade,Analista Senior
8998,E007,Rodrigo Luciano Utaza,Masculino,32,Preto,Ensino Superior,MG,0,Compras,Analista Senior
8999,7AD3,Francisco da Silva Enolom,Masculino,33,Pardo,Ensino Superior,SP,5,Administrativo,Analista Senior
9000,3033,Xavier de Brandao Junior,Masculino,35,Pardo,Ensino Superior,AM,8,Compras,Gerente
9001,54FC,Celso de Jesus,Masculino,29,Pardo,Mestrado,BA,7,TI,Analista Junior
9002,32EE,Jonathan Edinaldo da Nobrega,Masculino,20,Pardo,Ensino Superior,DF,6,Vendas,Analista Pleno
9003,0906,Carlos Altair de Lima,Masculino,37,Preto,Mestrado,MG,2,Operacoes,Gerente
9004,C25C,Vitor de Lins,Masculino,18,Pardo,Ensino Medio,MT,4,Compras,Gerente
9005,B137,David Pinhao Donteri,Masculino,40,Branco,Doutorado,PI,5,Vendas,Analista Pleno
9006,31F1,Itamara Tegru dos Santos,Feminino,21,Pardo,Mestrado,CE,4,Compras,Analista Junior
9007,1CC4,Cristiane Adrielle dos Santos Bobornpalman,Feminino,42,Branco,Ensino Superior,PB,,Administrativo,Analista Pleno
9008,F2B5,Cleber Izcamao de Sa Junior,Masculino,20,Branco,Doutorado,DF,,Desenvolvimento de Produtos,Analista Pleno
9009,E054,Everaldo Benjamin Avintiao,Masculino,22,Pardo,Doutorado,SP,5,Contabilidade,Analista Senior
9010,9AFD,Heitor Kevin de Alcantara,Masculino,25,Pardo,Ensino Medio,SP,4,Marketing,Analista Senior
9011,CE67,Ramon Freire,Masculino,27,Pardo,Ensino Superior,RJ,5,Administrativo,Analista Junior
9012,A465,Leonara de Palhares da Silva Couto,Feminino,30,Preto,Ensino Superior,SE,8,Marketing,Analista Pleno
9013,8B9E,Valdirene de Iglesias,Feminino,39,Branco,Ensino Superior,RR,5,Operacoes,Analista Junior
9014,F973,Pedro Werner,Masculino,34,Branco,Ensino Superior,RN,6,Compras,Analista Senior
9015,EF63,Gilmar Eopi,Masculino,47,Pardo,Mestrado,SP,5,Vendas,Analista Junior
9016,3AB5,Edson Mourao de Angola Maciel Terceiro,Masculino,38,Branco,Mestrado,AP,11,Administrativo,Analista Senior
9017,B966,Michel Amda Togu,Masculino,34,Pardo,Ensino Superior,SC,1,Recursos Humanos,Analista Senior
9018,998E,Filipe Cirilo Bemoneza Junior,Masculino,27,Pardo,Ensino Superior,SC,4,Vendas,Gerente
9019,3E8C,Roberval de Andrade do Rio,Masculino,31,Branco,Ensino Superior,SE,7,Operacoes,Analista Junior
9020,E799,Roger Gilson Supo,Masculino,12,Branco,Não informado,PB,2,Administrativo,Gerente
9021,9CF0,Samila Dias,Feminino,19,Pardo,Ensino Superior,SC,7,Marketing,Gerente
9022,8119,Karin Josiane Ainbiman,Feminino,20,Branco,Ensino Superior,MA,5,Desenvolvimento de Produtos,Gerente
9023,6B0D,Martinho Aecio de Salgado Neto,Masculino,22,Pardo,Ensino Superior,PB,5,Contabilidade,Analista Pleno
9024,609E,Pablo de Espanha Ieao Zome,Masculino,21,Branco,Pos graduacao,MA,4,Marketing,Estagiario
9025,6C4E,Nilton Luciano Ugoan Mourao Tluprison,Masculino,39,Branco,Ensino Superior,TO,6,Vendas,Analista Pleno
9026,39C2,Artur de Moreira do Vale,Masculino,18,Preto,Pos graduacao,RR,4,Marketing,Analista Junior
9027,845C,Beto Aureo Owui da Paraiba,Masculino,32,Branco,Ensino Superior,AP,7,Contabilidade,Analista Senior
9028,4183,Alberto Giklafaman Imeza Junior,Masculino,20,Pardo,Mestrado,SP,9,Administrativo,Analista Junior
9029,C58B,Ingrid Carmen de Ortega,Feminino,22,Branco,Ensino Superior,MG,5,Contabilidade,Gerente
9030,0DCC,Roberto Laoldeizov,Masculino,25,Branco,Ensino Superior,RJ,3,Contabilidade,Gerente
9031,85D8,Micael de Matos da Mata Ioman,Masculino,26,Pardo,Ensino Superior,AM,7,Operacoes,Analista Junior
9032,2B8D,Helio Resbolus Junior,Masculino,36,Pardo,Doutorado,PI,9,Operacoes,Gerente
9033,F497,Martinho Cristiano Dodenota Lopes Junior,Masculino,35,Branco,Pos graduacao,PE,3,Administrativo,Gerente
9034,56D7,Jackson Ney do Amaral Choean,Masculino,43,Pardo,Ensino Superior,PA,6,Vendas,Analista Pleno
9035,D597,Maria Igagicazson,Feminino,32,Preto,Pos graduacao,RJ,10,Compras,Analista Pleno
9036,4AC1,Paula Quiteria de Souza,Feminino,25,Branco,Ensino Superior,RN,5,Vendas,Analista Junior
9037,D82A,Arthur Jason de Novais da Encarnacao,Masculino,19,Branco,Doutorado,RJ,9,Compras,Analista Junior
9038,9044,David Tafuse de Assis,Masculino,31,Pardo,Ensino Superior,PA,6,Vendas,Analista Pleno
9039,8D51,Milene Duloloz de Oliveira Terceiro,Feminino,18,Branco,Ensino Superior,SP,5,TI,Estagiario
9040,6327,Dario de Barboza Junior,Masculino,29,Pardo,Ensino Superior,RS,8,Recursos Humanos,Analista Junior
9041,CC36,Dilma Ana de Drummond Dahe,Feminino,25,Branco,Ensino Superior,SP,6,TI,Analista Senior
9042,FDB7,Lucas Wona Yisna,Masculino,31,Pardo,Ensino Superior,RS,4,Operacoes,Estagiario
9043,A0D8,Samanta de Souza Poem,Feminino,22,Pardo,Mestrado,SC,5,Desenvolvimento de Produtos,Gerente
9044,A837,Silvio de Andrade dos Santos,Masculino,41,Pardo,Ensino Superior,RJ,,Marketing,Analista Senior
9045,316D,Jack Caio Guedes,Masculino,18,Branco,Ensino Superior,BA,3,Recursos Humanos,Analista Pleno
9046,E7A2,Heitor Edlo Liugarn,Masculino,21,Branco,Pos graduacao,PR,4,Marketing,Analista Junior
9047,85A7,Eric Artur Vozremfi,Masculino,30,Branco,Ensino Superior,RR,7,Operacoes,Analista Pleno
9048,7F2C,Tulio de Souza Rodrigues Brasil,Masculino,34,Pardo,Ensino Superior,MS,8,Marketing,Gerente
9049,C8B2,Mike Silvair Gomes Zoji,Masculino,18,Branco,Doutorado,CE,5,Desenvolvimento de Produtos,Analista Junior
9050,FE29,Marcelo Etol de Pereira,Masculino,36,Pardo,Ensino Superior,MG,10,Contabilidade,Analista Junior
9051,3DAE,Mirian Amelia Ximenes da Silva,Feminino,25,Pardo,Doutorado,RR,7,Operacoes,Analista Pleno
9052,AB0C,Zeca Dias de Mendonca,Masculino,18,Branco,Mestrado,RS,6,Desenvolvimento de Produtos,Analista Junior
9053,B6E2,Jonathan Beto de Brandao Wayushi,Masculino,38,Pardo,Ensino Superior,PR,2,Desenvolvimento de Produtos,Gerente
9054,8455,Batista Tales de Moreira Junior,Masculino,21,Branco,Pos graduacao,RS,7,Marketing,Analista Senior
9055,AB83,Lucas de Simoes,Masculino,41,Pardo,Ensino Superior,PE,5,Operacoes,Analista Senior
9056,2163,Barnabe Jardim Junior,Masculino,41,Pardo,Ensino Superior,AC,,Desenvolvimento de Produtos,Estagiario
9057,10CC,Dante de Pereira,Masculino,22,Pardo,Ensino Superior,RN,7,TI,Gerente
9058,CA81,Wanda Deto,Feminino,27,Pardo,Ensino Superior,CE,7,Recursos Humanos,Analista Junior
9059,E869,Samuel da Silva de Iglesias,Masculino,29,Pardo,Pos graduacao,RJ,6,Marketing,Analista Junior
9060,E6F6,Saulo Ricardo Guedes,Masculino,26,Pardo,Pos graduacao,SP,10,Administrativo,Analista Senior
9061,9C91,Caue Eustaquio de Uchoa dos Reis Junior,Masculino,45,Pardo,Ensino Superior,AL,6,Compras,Analista Pleno
9062,1563,Albino Teia Rosa Junior,Masculino,40,Preto,Ensino Superior,PE,4,Vendas,Estagiario
9063,75E2,Helio Maciel Lopes Moreno,Masculino,20,Pardo,Pos graduacao,BA,6,Compras,Gerente
9064,E308,Tales Derniman de Machado,Masculino,21,Pardo,Ensino Superior,RJ,3,Compras,Analista Junior
9065,B824,Ricardo Buna de Leao,Masculino,22,Branco,Ensino Superior,AM,0,Vendas,Gerente
9066,7486,Mayra Paulinia Borba de Peres,Feminino,25,Pardo,Pos graduacao,PR,4,Contabilidade,Analista Junior
9067,8FD6,Jair da Silva,Masculino,38,Pardo,Ensino Superior,AM,5,Operacoes,Analista Junior
9068,B42B,Dara de Medeiros,Feminino,19,Branco,Ensino Superior,PR,3,Desenvolvimento de Produtos,Analista Senior
9069,693A,Mirela Tais da Luz de Santana,Feminino,26,Pardo,Ensino Superior,PR,3,Marketing,Analista Pleno
9070,7389,Otavio Rumoyosu,Masculino,20,Pardo,Ensino Medio,PE,8,Vendas,Analista Junior
9071,2B68,Jose Rodrigo Pazusa,Masculino,24,Pardo,Mestrado,PR,6,Desenvolvimento de Produtos,Analista Junior
9072,1279,Roger Nirimabi Buarque Junior,Masculino,39,Pardo,Ensino Superior,SP,11,Recursos Humanos,Analista Senior
9073,D1B3,Rebeca Nicoa,Feminino,27,Branco,Doutorado,SC,0,Marketing,Analista Senior
9074,C011,Severino Albino Uesman Meso,Masculino,28,Preto,Pos graduacao,MS,0,Vendas,Analista Pleno
9075,A517,Albano Izoason de Oliveira Fomberri,Masculino,20,Pardo,Ensino Superior,SC,4,Contabilidade,Estagiario
9076,A77F,Robert de Teixeira,Masculino,27,Pardo,Pos graduacao,RN,8,Compras,Gerente
9077,D2E8,Velma Talita de Barbosa dos Santos da Silva,Feminino,24,Pardo,Doutorado,CE,6,Vendas,Analista Junior
9078,EC01,Simao do Amazonas,Masculino,,Pardo,Ensino Superior,PA,5,Desenvolvimento de Produtos,Analista Senior
9079,079E,Avelino Marirn Terceiro,Masculino,20,Pardo,Ensino Superior,PR,6,Vendas,Analista Pleno
9080,912D,Lais da Silva,Feminino,22,Branco,Mestrado,AL,8,Operacoes,Gerente
9081,888B,Alfredo Joaquim Wabagema de Toledo Junior,Masculino,25,Pardo,Doutorado,RS,5,Contabilidade,Analista Senior
9082,EA74,Ney Moises de Paranhos Oneman,Masculino,26,Branco,Ensino Superior,AP,0,Compras,Analista Junior
9083,A707,Dario Dutra de Espanha Aoson Junior,Masculino,32,Branco,Ensino Superior,GO,4,Recursos Humanos,Estagiario
9084,F8E2,Ana Raquel Taboman Pinhao,Feminino,26,Pardo,Doutorado,MG,7,Desenvolvimento de Produtos,Analista Pleno
9085,52BD,Joel Yukuka,Masculino,42,Branco,Ensino Superior,RN,12,Recursos Humanos,Analista Junior
9086,828F,Guilherme Janio da Silva de Lins,Masculino,36,Branco,Ensino Superior,MA,4,Marketing,Gerente
9087,C2F8,Olavo Luis Paim de Angola,Masculino,21,Pardo,Ensino Superior,AC,7,Recursos Humanos,Analista Pleno
9088,380D,Daiane da Gama,Feminino,23,Pardo,Mestrado,AC,5,Contabilidade,Gerente
9089,9714,Edivaldo Nicolas Eaes,Masculino,25,Pardo,Pos graduacao,MT,5,Vendas,Analista Pleno
9090,0A09,Heitor Benedito Migo,Masculino,22,Branco,Ensino Superior,AC,5,Recursos Humanos,Estagiario
9091,99B8,Kiara Graziele Mineiro Pinhao,Feminino,26,Pardo,Ensino Superior,AM,7,Vendas,Analista Junior
9092,B8FA,Jeferson Boris Gravean de Sao Pedro,Masculino,36,Pardo,Ensino Superior,MT,9,Administrativo,Gerente
9093,8CFF,Murilo de Macedo,Masculino,39,Branco,Ensino Superior,RJ,3,TI,Gerente
9094,15D6,Nilton Renato de Cabral Gionto Espada Neto,Masculino,23,Pardo,Mestrado,BA,12,Operacoes,Analista Pleno
9095,B6CD,Cibele Bernadete Negrao de Mendonca,Feminino,19,Branco,Ensino Superior,DF,6,Compras,Estagiario
9096,DC87,Gabriela Tais Gomes,Feminino,33,Branco,Ensino Superior,AM,5,Vendas,Analista Junior
9097,CB8D,Sebastiao Ozoson Junior,Masculino,44,Branco,Ensino Superior,SP,3,Operacoes,Analista Pleno
9098,F268,Jonathas Tulio da Silva,Masculino,20,Branco,Mestrado,MT,5,Operacoes,Analista Junior
9099,5714,Francisco da Graca,Masculino,36,Preto,Mestrado,SP,6,Operacoes,Analista Pleno
9100,08CD,Eunice da Silva Evly,Feminino,40,Pardo,Ensino Superior,RJ,6,Administrativo,Analista Junior
9101,34A2,Thiago Zeca de Guimaraes,Masculino,35,Branco,Ensino Superior,MG,4,Vendas,Analista Junior
9102,3E4A,Quico de Mello Nunes Chijihi,Masculino,34,Pardo,Pos graduacao,MT,1,Vendas,Analista Junior
9103,064B,Roberval Anakin Coutinho Junior,Masculino,29,Branco,Doutorado,PA,10,Recursos Humanos,Analista Pleno
9104,03A4,Renato da Silva Evao Junior,Masculino,20,Preto,Ensino Medio,PR,7,Desenvolvimento de Produtos,Analista Pleno
9105,5F11,Quirino Rodolfo de Franca,Masculino,32,Pardo,Ensino Superior,SE,7,Recursos Humanos,Analista Junior
9106,BA06,Cleber Castelo Fope,Masculino,31,Preto,Ensino Medio,PR,5,Recursos Humanos,Analista Senior
9107,1B39,Sheila Bete Martinez,Feminino,24,Branco,Doutorado,AP,-1,Operacoes,Analista Pleno
9108,90A1,Lucas Frederico Pimenta Junior,Masculino,23,Pardo,Doutorado,DF,10,Recursos Humanos,Analista Senior
9109,53E5,Anderson Hilton de Barbosa Junior,Masculino,40,Preto,Ensino Superior,RS,6,Vendas,Estagiario
9110,902E,Laila Opesvic,Feminino,36,Pardo,Ensino Medio,AC,7,Operacoes,Analista Senior
9111,10CF,Rebeca Dara da Silva Rysshoson,Feminino,33,Pardo,Ensino Superior,PB,8,Compras,Analista Senior
9112,D180,Silvio Nuyapeyu Mercado Neto,Masculino,43,Branco,Ensino Superior,MG,0,Marketing,Analista Pleno
9113,5823,Edivaldo Schneider de Simoes Pemutaa,Masculino,32,Branco,Ensino Superior,RS,-1,Desenvolvimento de Produtos,Analista Junior
9114,F664,Estevao de Siqueira Barroso Duque Junior,Masculino,26,Pardo,Pos graduacao,SP,0,Contabilidade,Analista Junior
9115,746B,Nelson de Franca Atavic,Masculino,21,Pardo,Pos graduacao,MS,13,Desenvolvimento de Produtos,Analista Pleno
9116,DF73,Cicero Artur de Simoes do Maranhao Terceiro,Masculino,37,Pardo,Ensino Superior,PA,3,Operacoes,Analista Junior
9117,CCD1,Cristiano Aloisio da Silva de Santo Antonio Paim,Masculino,19,Pardo,Pos graduacao,RJ,5,Contabilidade,Estagiario
9118,754C,Jair Jorge de Paiva,Masculino,19,Branco,Ensino Superior,RJ,8,Contabilidade,Analista Pleno
9119,6138,Valeska Cleuza Dosvi,Feminino,24,Pardo,Ensino Superior,RJ,3,Contabilidade,Analista Senior
9120,7713,Mariano Ricardo Coutinho de Ferreira do Rio,Masculino,20,Pardo,Ensino Superior,PR,5,Compras,Analista Junior
9121,ECE1,Carla de Figueira Ribeiro Flea,Feminino,18,Branco,Pos graduacao,SP,2,TI,Analista Senior
9122,EA7D,Dionisio Valter de Pacheco,Masculino,45,Pardo,Doutorado,PA,3,Contabilidade,Analista Junior
9123,FBFF,Luzinete Tatiana dos Reis de Iglesias Dripreois,Feminino,18,Branco,Mestrado,RN,3,Administrativo,Gerente
9124,44AD,Sebastiao de Vieira Onamer,Masculino,41,Pardo,Ensino Superior,SP,3,Recursos Humanos,Estagiario
9125,EEA1,Roberta Otavia Franco,Feminino,36,Branco,Ensino Superior,MS,7,Recursos Humanos,Analista Pleno
9126,86F3,Marilucia Violeta de Paranhos,Feminino,20,Branco,Mestrado,SP,1,Operacoes,Analista Junior
9127,6023,Gabriela Vera de Garcia Refuisu Dezumu,Feminino,42,Pardo,Ensino Medio,RS,6,Administrativo,Gerente
9128,73B9,Patricia Gabrielle da Silva,Feminino,43,Preto,Mestrado,SE,9,Compras,Analista Pleno
9129,4160,Tania Hellen Raritara,Feminino,24,Pardo,Ensino Superior,PE,3,Operacoes,Estagiario
9130,1315,Emilio de Tozetto Onme da Silva,Masculino,19,Pardo,Ensino Superior,SP,3,Compras,Gerente
9131,57EE,Helder Joel Fipioman,Masculino,19,Pardo,Doutorado,MS,9,Operacoes,Analista Junior
9132,8945,Decio Fabricio de Oliveira do Amaral,Masculino,37,Pardo,Ensino Superior,MA,7,Desenvolvimento de Produtos,Analista Senior
9133,BE37,Luiz Herrera da Silva,Masculino,39,Pardo,Pos graduacao,PE,0,Compras,Gerente
9134,7338,Aldo Danilo da Silva de Madureira,Masculino,29,Indigena,Pos graduacao,PE,,Desenvolvimento de Produtos,Analista Senior
9135,34D1,Hilton Vremto Guerra,Masculino,39,Branco,Ensino Superior,MG,8,Operacoes,Gerente
9136,8861,Fernando Ryno Marques,Masculino,30,Pardo,Ensino Superior,SC,2,TI,Diretor
9137,7322,Luzinete Madalena Selorn de Chaves,Feminino,28,Pardo,Ensino Superior,RR,2,TI,Analista Junior
9138,1A27,Pablo de Brandao Junior,Masculino,48,Pardo,Ensino Superior,SP,6,TI,Analista Senior
9139,6B1E,Edivaldo de Vargas Nihe,Masculino,20,Branco,Pos graduacao,DF,0,TI,Analista Junior
9140,6C2E,Nilton Frederico da Silva,Masculino,19,Pardo,Ensino Superior,PE,4,Marketing,Analista Junior
9141,0B46,Igor Roger Aome de Freitas,Masculino,38,Pardo,Ensino Superior,RN,3,Compras,Analista Junior
9142,DFAE,Fernando Aloisio dos Santos,Masculino,18,Branco,Pos graduacao,MG,10,Marketing,Analista Pleno
9143,89A1,Alberto Kupiee Tristao Terceiro,Masculino,26,Branco,Pos graduacao,RR,7,Administrativo,Analista Junior
9144,0022,Geraldo Nivaldo Enern de Paiva,Masculino,38,Pardo,Mestrado,MG,6,TI,Analista Senior
9145,B716,Aureo Juan Branco de Sales,Masculino,33,Branco,Ensino Superior,AC,1,Marketing,Gerente
9146,68CC,Ismael de Souza Shipoiu Alhuman,Masculino,43,Pardo,Doutorado,RJ,0,TI,Analista Junior
9147,61CF,Olivia Raissa Ornova,Feminino,37,Branco,Doutorado,BA,5,Recursos Humanos,Gerente
9148,10C8,Helder Mercado,Masculino,21,Pardo,Ensino Superior,SP,5,Recursos Humanos,Analista Pleno
9149,0122,Caue Editlenman,Masculino,42,Branco,Ensino Superior,RS,2,Desenvolvimento de Produtos,Analista Junior
9150,6D35,Jonathan Ademar de Brito,Masculino,41,Branco,Ensino Superior,MA,8,Desenvolvimento de Produtos,Analista Senior
9151,CEC2,Cirilo Penedo Nogeman Neto,Masculino,22,Pardo,Ensino Superior,SC,7,Contabilidade,Estagiario
9152,DD2E,Osorio de Oliveira,Masculino,44,Pardo,Pos graduacao,SP,8,Recursos Humanos,Gerente
9153,9BCD,Gilmara Patricia da Silva,Feminino,26,Preto,Ensino Superior,PR,2,TI,Analista Pleno
9154,FCEC,Albina de Malta Seixas,Feminino,26,Pardo,Pos graduacao,SC,11,Administrativo,Analista Pleno
9155,EEEB,Andre do Amaral de Franca,Masculino,18,Pardo,Ensino Superior,PI,4,Vendas,Gerente
9156,BCB4,Bella Fabiana de Machado,Feminino,30,Branco,Pos graduacao,PR,0,Recursos Humanos,Analista Pleno
9157,E1C2,Wally Roshie da Costa,Masculino,20,Pardo,Ensino Superior,SE,6,Operacoes,Analista Pleno
9158,8B61,Leandro da Paraiba,Masculino,25,Preto,Ensino Superior,RJ,7,TI,Analista Junior
9159,982B,Cirilo de Oliveira Riga,Masculino,18,Pardo,Ensino Superior,AL,3,Administrativo,Diretor
9160,BC72,Tulio Patrick da Silva dos Santos,Masculino,31,Branco,Mestrado,RN,7,Vendas,Analista Pleno
9161,38A7,Elias Abilio Cyzaobla Nunes Ximenes Junior,Masculino,20,Pardo,Ensino Superior,SP,12,Desenvolvimento de Produtos,Analista Pleno
9162,6B81,Alessandre Osorio Abaoshe Ega,Masculino,25,Pardo,Ensino Superior,PI,8,Administrativo,Analista Pleno
9163,50C0,Milton da Paraiba Wosumi Cruvesil,Masculino,28,Pardo,Ensino Superior,RR,6,Administrativo,Analista Pleno
